trial_number,fold,train_row_count,filtered_train_row_count,validation_row_count,selected_feature_count,accuracy,precision,recall,f1,f1_weighted,roc_auc,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state
16,2,2227,1826,557,3,0.5888689407540395,0.4722222222222222,0.4700460829493088,0.4711316397228637,0.5886960519125841,0.5853212252642992,True,balanced,entropy,,0.3,0.8421173454507659,15,20,900,-1,73
16,3,2227,1802,557,15,0.5691202872531418,0.4488888888888889,0.4654377880184331,0.4570135746606334,0.5704548909744812,0.5912713472485769,True,balanced,entropy,,0.3,0.8421173454507659,15,20,900,-1,73
16,4,2227,1828,557,8,0.5350089766606823,0.4132231404958678,0.4608294930875576,0.4357298474945534,0.5387982563998475,0.534087828679859,True,balanced,entropy,,0.3,0.8421173454507659,15,20,900,-1,73
16,5,2228,1818,556,17,0.5611510791366906,0.4307692307692308,0.3870967741935484,0.4077669902912621,0.5563304363444058,0.5678669983551513,True,balanced,entropy,,0.3,0.8421173454507659,15,20,900,-1,73
17,1,2227,1826,557,24,0.6696588868940754,0.5794392523364486,0.5688073394495413,0.5740740740740741,0.6690982721561282,0.6933235907011989,True,balanced,entropy,50.0,log2,0.8958236809592321,18,20,900,-1,73
17,2,2227,1826,557,3,0.5816876122082585,0.4629629629629629,0.4608294930875576,0.4618937644341801,0.5815117034743759,0.5884724857685009,True,balanced,entropy,50.0,log2,0.8958236809592321,18,20,900,-1,73
17,3,2227,1802,557,15,0.5709156193895871,0.4521739130434782,0.4792626728110599,0.465324384787472,0.5729736194642909,0.5886961236107346,True,balanced,entropy,50.0,log2,0.8958236809592321,18,20,900,-1,73
17,4,2227,1828,557,8,0.5439856373429084,0.4257028112449799,0.488479262672811,0.4549356223175965,0.5483831689490968,0.5412984548658173,True,balanced,entropy,50.0,log2,0.8958236809592321,18,20,900,-1,73
17,5,2228,1818,556,17,0.5755395683453237,0.4549763033175355,0.4423963133640553,0.4485981308411215,0.5744260469637079,0.5689545015836766,True,balanced,entropy,50.0,log2,0.8958236809592321,18,20,900,-1,73
18,1,2227,1826,557,24,0.6714542190305206,0.5853658536585366,0.5504587155963303,0.5673758865248227,0.6694961606765785,0.6899677951882223,True,balanced,entropy,50.0,log2,0.9277007025674306,11,27,800,-1,73
18,2,2227,1826,557,3,0.5870736086175943,0.4705882352941176,0.4792626728110599,0.4748858447488584,0.5877374415398945,0.581532935754947,True,balanced,entropy,50.0,log2,0.9277007025674306,11,27,800,-1,73
18,3,2227,1802,557,15,0.5691202872531418,0.4470046082949309,0.4470046082949309,0.4470046082949309,0.5691202872531418,0.5917186229330442,True,balanced,entropy,50.0,log2,0.9277007025674306,11,27,800,-1,73
18,4,2227,1828,557,8,0.5403949730700179,0.4155844155844156,0.4423963133640553,0.4285714285714285,0.5427456181495679,0.5389536459745189,True,balanced,entropy,50.0,log2,0.9277007025674306,11,27,800,-1,73
18,5,2228,1818,556,17,0.5719424460431655,0.4432432432432432,0.3778801843317972,0.4079601990049751,0.5645516968808808,0.5676087163383767,True,balanced,entropy,50.0,log2,0.9277007025674306,11,27,800,-1,73
19,1,2227,1826,557,24,0.6750448833034112,0.5893719806763285,0.5596330275229358,0.5741176470588235,0.6734335631311463,0.6855024221266001,True,balanced,entropy,50.0,log2,0.719190058533296,18,10,900,-1,73
19,2,2227,1826,557,3,0.59245960502693,0.4772727272727273,0.4838709677419355,0.4805491990846682,0.5929555152452856,0.5950731905665492,True,balanced,entropy,50.0,log2,0.719190058533296,18,10,900,-1,73
19,3,2227,1802,557,15,0.5619389587073609,0.4425531914893617,0.4792626728110599,0.4601769911504424,0.56470590042341,0.5834236920574682,True,balanced,entropy,50.0,log2,0.719190058533296,18,10,900,-1,73
19,4,2227,1828,557,8,0.5421903052064632,0.4227642276422764,0.4792626728110599,0.4492440604751619,0.5463307677213751,0.5383979398210896,True,balanced,entropy,50.0,log2,0.719190058533296,18,10,900,-1,73
19,5,2228,1818,556,17,0.5683453237410072,0.4422110552763819,0.4055299539170507,0.4230769230769231,0.5645883823445222,0.5668338702880524,True,balanced,entropy,50.0,log2,0.719190058533296,18,10,900,-1,73
20,1,2227,1826,557,24,0.6714542190305206,0.5906735751295337,0.5229357798165137,0.5547445255474452,0.667303803188306,0.6909285269681471,True,balanced,entropy,20.0,0.7,0.9147876046954936,9,18,500,-1,73
20,2,2227,1826,557,3,0.5745062836624776,0.4557522123893805,0.4746543778801843,0.4650112866817156,0.5759749199856175,0.5750135538086202,True,balanced,entropy,20.0,0.7,0.9147876046954936,9,18,500,-1,73
20,3,2227,1802,557,15,0.5870736086175943,0.467005076142132,0.423963133640553,0.4444444444444444,0.5829984896412186,0.5904039034968827,True,balanced,entropy,20.0,0.7,0.9147876046954936,9,18,500,-1,73
20,4,2227,1828,557,8,0.5601436265709157,0.4320388349514563,0.4101382488479262,0.4208037825059101,0.5579254814410819,0.5419490376795879,True,balanced,entropy,20.0,0.7,0.9147876046954936,9,18,500,-1,73
20,5,2228,1818,556,17,0.5629496402877698,0.4235294117647059,0.3317972350230415,0.3720930232558139,0.550576866493974,0.5623615132607426,True,balanced,entropy,20.0,0.7,0.9147876046954936,9,18,500,-1,73
21,1,2227,1826,557,24,0.6588868940754039,0.5648148148148148,0.5596330275229358,0.5622119815668203,0.6586025560974376,0.6868285026115667,True,balanced,entropy,10.0,log2,0.8412253318522684,20,17,900,-1,73
21,2,2227,1826,557,3,0.5942549371633752,0.4794520547945205,0.4838709677419355,0.481651376146789,0.5945871010601793,0.5949376524803469,True,balanced,entropy,10.0,log2,0.8412253318522684,20,17,900,-1,73
21,3,2227,1802,557,15,0.5745062836624776,0.4568965517241379,0.488479262672811,0.4721603563474387,0.5768148384139445,0.5935619409053944,True,balanced,entropy,10.0,log2,0.8412253318522684,20,17,900,-1,73
21,4,2227,1828,557,8,0.518850987432675,0.4022988505747126,0.4838709677419355,0.4393305439330544,0.5243524017628375,0.5415830848468419,True,balanced,entropy,10.0,log2,0.8412253318522684,20,17,900,-1,73
21,5,2228,1818,556,17,0.5683453237410072,0.4460093896713615,0.4377880184331797,0.4418604651162791,0.5676034770628562,0.5657055856884576,True,balanced,entropy,10.0,log2,0.8412253318522684,20,17,900,-1,73
22,1,2227,1826,557,24,0.6696588868940754,0.5794392523364486,0.5688073394495413,0.5740740740740741,0.6690982721561282,0.6878568915590918,True,balanced,entropy,15.0,0.5,0.8061498092295896,18,21,1000,-1,73
22,2,2227,1826,557,3,0.578096947935368,0.4583333333333333,0.456221198156682,0.4572748267898383,0.5779195292552718,0.5921658986175116,True,balanced,entropy,15.0,0.5,0.8061498092295896,18,21,1000,-1,73
22,3,2227,1802,557,15,0.5601436265709157,0.4396551724137931,0.4700460829493088,0.4543429844097995,0.5625301072211664,0.5950257522363784,True,balanced,entropy,15.0,0.5,0.8061498092295896,18,21,1000,-1,73
22,4,2227,1828,557,8,0.5421903052064632,0.4233870967741935,0.4838709677419355,0.4516129032258064,0.5465168066878197,0.5391569531038221,True,balanced,entropy,15.0,0.5,0.8061498092295896,18,21,1000,-1,73
22,5,2228,1818,556,17,0.5683453237410072,0.4439024390243902,0.4193548387096774,0.4312796208530806,0.5659615723864346,0.5722577926403218,True,balanced,entropy,15.0,0.5,0.8061498092295896,18,21,1000,-1,73
23,1,2227,1826,557,24,0.6660682226211849,0.5761904761904761,0.555045871559633,0.5654205607476636,0.6648944889550213,0.6857865822305216,True,balanced,entropy,50.0,0.5,0.8616789713539237,15,11,800,-1,73
23,2,2227,1826,557,3,0.5906642728904847,0.4744186046511628,0.4700460829493088,0.4722222222222222,0.5903169354984956,0.584880726484142,True,balanced,entropy,50.0,0.5,0.8616789713539237,15,11,800,-1,73
23,3,2227,1802,557,15,0.5637342908438061,0.4414414414414414,0.4516129032258064,0.4464692482915717,0.5646029207886375,0.5930062347519653,True,balanced,entropy,50.0,0.5,0.8616789713539237,15,11,800,-1,73
23,4,2227,1828,557,8,0.5403949730700179,0.4216867469879518,0.4838709677419355,0.4506437768240343,0.5448271309093259,0.5427351585795608,True,balanced,entropy,50.0,0.5,0.8616789713539237,15,11,800,-1,73
23,5,2228,1818,556,17,0.5683453237410072,0.441025641025641,0.3963133640552995,0.4174757281553398,0.5636037078797433,0.5697021600532877,True,balanced,entropy,50.0,0.5,0.8616789713539237,15,11,800,-1,73
24,1,2227,1826,557,24,0.6570915619389587,0.5645933014354066,0.5412844036697247,0.5526932084309133,0.6557238979192026,0.6862331195366838,True,balanced,entropy,50.0,log2,0.8084241739403809,18,24,900,-1,73
24,2,2227,1826,557,3,0.5870736086175943,0.4703196347031963,0.4746543778801843,0.4724770642201835,0.5874116515214214,0.5908172946597994,True,balanced,entropy,50.0,log2,0.8084241739403809,18,24,900,-1,73
24,3,2227,1802,557,15,0.5709156193895871,0.4525862068965517,0.4838709677419355,0.4677060133630289,0.5732436556157501,0.5908240715641095,True,balanced,entropy,50.0,log2,0.8084241739403809,18,24,900,-1,73
24,4,2227,1828,557,8,0.5368043087971275,0.4176706827309236,0.4792626728110599,0.4463519313304721,0.5412710928695549,0.5422743290864733,True,balanced,entropy,50.0,log2,0.8084241739403809,18,24,900,-1,73
24,5,2228,1818,556,17,0.5701438848920863,0.445,0.4101382488479262,0.4268585131894484,0.5666390628504392,0.5649579272188464,True,balanced,entropy,50.0,log2,0.8084241739403809,18,24,900,-1,73
25,1,2227,1826,557,24,0.6750448833034112,0.586046511627907,0.5779816513761468,0.581986143187067,0.6746349329064228,0.6871938513166085,True,balanced,entropy,15.0,0.5,0.8842997575883296,16,18,1000,-1,73
25,2,2227,1826,557,3,0.5942549371633752,0.4786729857819905,0.4654377880184331,0.4719626168224299,0.5931853250321133,0.5871577663323393,True,balanced,entropy,15.0,0.5,0.8842997575883296,16,18,1000,-1,73
25,3,2227,1802,557,15,0.5691202872531418,0.4474885844748858,0.4516129032258064,0.4495412844036697,0.5694730276745267,0.5919896991054486,True,balanced,entropy,15.0,0.5,0.8842997575883296,16,18,1000,-1,73
25,4,2227,1828,557,8,0.5403949730700179,0.4210526315789473,0.4792626728110599,0.4482758620689655,0.5446466243469895,0.5373407427487124,True,balanced,entropy,15.0,0.5,0.8842997575883296,16,18,1000,-1,73
25,5,2228,1818,556,17,0.5575539568345323,0.4271356783919598,0.391705069124424,0.4086538461538461,0.5537030919031354,0.5675271535962373,True,balanced,entropy,15.0,0.5,0.8842997575883296,16,18,1000,-1,73
26,1,2227,1826,557,24,0.6606822262118492,0.5656108597285068,0.573394495412844,0.5694760820045558,0.6610875868527705,0.6812941463018592,True,balanced,entropy,10.0,0.7,0.9436062784560328,20,27,900,-1,73
26,2,2227,1826,557,3,0.5942549371633752,0.4784688995215311,0.4608294930875576,0.4694835680751174,0.5928041072902559,0.591772838167525,True,balanced,entropy,10.0,0.7,0.9436062784560328,20,27,900,-1,73
26,3,2227,1802,557,15,0.5727109515260324,0.4549356223175965,0.488479262672811,0.4711111111111111,0.575159140451693,0.5937245866088371,True,balanced,entropy,10.0,0.7,0.9436062784560328,20,27,900,-1,73
26,4,2227,1828,557,8,0.5314183123877917,0.416030534351145,0.5023041474654378,0.4551148225469729,0.536825646313519,0.5437110328002168,True,balanced,entropy,10.0,0.7,0.9436062784560328,20,27,900,-1,73
26,5,2228,1818,556,17,0.5629496402877698,0.4386792452830189,0.4285714285714285,0.4335664335664335,0.5620024718637483,0.5668746516591221,True,balanced,entropy,10.0,0.7,0.9436062784560328,20,27,900,-1,73
27,1,2227,1826,557,24,0.6660682226211849,0.5740740740740741,0.5688073394495413,0.5714285714285714,0.6657898707059124,0.6873021027847691,True,balanced,entropy,20.0,0.7,0.9460595184257966,18,29,700,-1,73
27,2,2227,1826,557,3,0.5888689407540395,0.4722222222222222,0.4700460829493088,0.4711316397228637,0.5886960519125841,0.5845554350772566,True,balanced,entropy,20.0,0.7,0.9460595184257966,18,29,700,-1,73
27,3,2227,1802,557,15,0.5709156193895871,0.4513274336283185,0.4700460829493088,0.4604966139954853,0.5723966492681964,0.5946191379777717,True,balanced,entropy,20.0,0.7,0.9460595184257966,18,29,700,-1,73
27,4,2227,1828,557,8,0.5368043087971275,0.4170040485829959,0.4746543778801843,0.4439655172413793,0.5410891760997004,0.540796963946869,True,balanced,entropy,20.0,0.7,0.9460595184257966,18,29,700,-1,73
27,5,2228,1818,556,17,0.5737410071942446,0.4514563106796116,0.4285714285714285,0.4397163120567376,0.571601280566505,0.5660454304473715,True,balanced,entropy,20.0,0.7,0.9460595184257966,18,29,700,-1,73
28,1,2227,1826,557,24,0.6642728904847397,0.5727699530516432,0.5596330275229358,0.5661252900232019,0.663554386821039,0.6839327758382722,True,balanced_subsample,log_loss,30.0,0.7,0.95332129757463,14,32,800,-1,73
28,2,2227,1826,557,3,0.5763016157989228,0.4577777777777778,0.4746543778801843,0.4660633484162896,0.5776139761249065,0.5801030089455137,True,balanced_subsample,log_loss,30.0,0.7,0.95332129757463,14,32,800,-1,73
28,3,2227,1802,557,15,0.5691202872531418,0.4474885844748858,0.4516129032258064,0.4495412844036697,0.5694730276745267,0.592748712388181,True,balanced_subsample,log_loss,30.0,0.7,0.95332129757463,14,32,800,-1,73
28,4,2227,1828,557,8,0.5314183123877917,0.4112903225806452,0.4700460829493088,0.4387096774193548,0.5358466139040037,0.5385605855245323,True,balanced_subsample,log_loss,30.0,0.7,0.95332129757463,14,32,800,-1,73
28,5,2228,1818,556,17,0.5593525179856115,0.4270833333333333,0.3778801843317972,0.4009779951100244,0.5537204225775182,0.5679621548876472,True,balanced_subsample,log_loss,30.0,0.7,0.95332129757463,14,32,800,-1,73
29,1,2227,1826,557,24,0.6732495511669659,0.5841121495327103,0.573394495412844,0.5787037037037037,0.6726950300674747,0.6867337825769262,True,balanced,gini,15.0,0.7,0.9936175724265024,17,36,800,-1,73
29,2,2227,1826,557,3,0.5906642728904847,0.4736842105263157,0.456221198156682,0.4647887323943662,0.5892006038149484,0.5850908105177555,True,balanced,gini,15.0,0.7,0.9936175724265024,17,36,800,-1,73
29,3,2227,1802,557,15,0.5727109515260324,0.4533333333333333,0.4700460829493088,0.4615384615384615,0.5740344335496939,0.590065058281377,True,balanced,gini,15.0,0.7,0.9936175724265024,17,36,800,-1,73
29,4,2227,1828,557,8,0.5296229802513465,0.4117647058823529,0.4838709677419355,0.4449152542372881,0.5346368331929885,0.5394822445107075,True,balanced,gini,15.0,0.7,0.9936175724265024,17,36,800,-1,73
29,5,2228,1818,556,17,0.5611510791366906,0.4334975369458128,0.4055299539170507,0.419047619047619,0.5582761536435592,0.5676902790805161,True,balanced,gini,15.0,0.7,0.9936175724265024,17,36,800,-1,73
30,1,2227,1826,557,24,0.6768402154398564,0.5904761904761905,0.5688073394495413,0.5794392523364486,0.6757043441500207,0.688316960298774,True,balanced_subsample,entropy,,0.3,0.7132989866190181,16,23,1000,-1,73
30,2,2227,1826,557,3,0.5906642728904847,0.4746543778801843,0.4746543778801843,0.4746543778801843,0.5906642728904847,0.5929723502304147,True,balanced_subsample,entropy,,0.3,0.7132989866190181,16,23,1000,-1,73
30,3,2227,1802,557,15,0.5673249551166966,0.4469026548672566,0.4654377880184331,0.455981941309255,0.5688183785507755,0.591339116291678,True,balanced_subsample,entropy,,0.3,0.7132989866190181,16,23,1000,-1,73
30,4,2227,1828,557,8,0.5278276481149012,0.408,0.4700460829493088,0.436830835117773,0.5324689075104271,0.5372052046625101,True,balanced_subsample,entropy,,0.3,0.7132989866190181,16,23,1000,-1,73
30,5,2228,1818,556,17,0.5737410071942446,0.4479166666666667,0.3963133640552995,0.4205378973105134,0.5682928169423338,0.5677990294033686,True,balanced_subsample,entropy,,0.3,0.7132989866190181,16,23,1000,-1,73
31,1,2227,1826,557,24,0.6660682226211849,0.5720720720720721,0.5825688073394495,0.5772727272727273,0.666595198854707,0.6832020784281887,True,balanced,entropy,10.0,0.5,0.892186717861097,20,20,900,-1,73
31,2,2227,1826,557,3,0.5870736086175943,0.4700460829493088,0.4700460829493088,0.4700460829493088,0.5870736086175943,0.5912645703442667,True,balanced,entropy,10.0,0.5,0.892186717861097,20,20,900,-1,73
31,3,2227,1802,557,15,0.5745062836624776,0.4568965517241379,0.488479262672811,0.4721603563474387,0.5768148384139445,0.5955679045811874,True,balanced,entropy,10.0,0.5,0.892186717861097,20,20,900,-1,73
31,4,2227,1828,557,8,0.5278276481149012,0.4115384615384615,0.4930875576036866,0.4486373165618448,0.5331733062888124,0.5411222553537544,True,balanced,entropy,10.0,0.5,0.892186717861097,20,20,900,-1,73
31,5,2228,1818,556,17,0.5665467625899281,0.4423076923076923,0.423963133640553,0.4329411764705882,0.564796471068714,0.5644549569756535,True,balanced,entropy,10.0,0.5,0.892186717861097,20,20,900,-1,73
32,1,2227,1826,557,24,0.6606822262118492,0.5644444444444444,0.5825688073394495,0.5733634311512416,0.66159315253886,0.6778842250548023,True,balanced,entropy,10.0,,0.9167236001678432,19,27,900,-1,73
32,2,2227,1826,557,3,0.5960502692998204,0.4809523809523809,0.4654377880184331,0.4730679156908665,0.5947971739937613,0.5882014095960965,True,balanced,entropy,10.0,,0.9167236001678432,19,27,900,-1,73
32,3,2227,1802,557,15,0.5745062836624776,0.4553571428571428,0.4700460829493088,0.4625850340136054,0.5756703977004302,0.5947275684467336,True,balanced,entropy,10.0,,0.9167236001678432,19,27,900,-1,73
32,4,2227,1828,557,8,0.5403949730700179,0.424124513618677,0.5023041474654378,0.459915611814346,0.5454249331484974,0.5428571428571428,True,balanced,entropy,10.0,,0.9167236001678432,19,27,900,-1,73
32,5,2228,1818,556,17,0.5683453237410072,0.4444444444444444,0.423963133640553,0.4339622641509434,0.5663920815958028,0.5655696477848918,True,balanced,entropy,10.0,,0.9167236001678432,19,27,900,-1,73
33,1,2227,1826,557,24,0.651705565529623,0.5540540540540541,0.5642201834862385,0.5590909090909091,0.6522552074075976,0.6783984195285648,True,balanced,entropy,10.0,,0.888383803632871,19,12,1000,-1,73
33,2,2227,1826,557,3,0.59245960502693,0.4761904761904761,0.4608294930875576,0.468384074941452,0.591195371095928,0.5883369476822987,True,balanced,entropy,10.0,,0.888383803632871,19,12,1000,-1,73
33,3,2227,1802,557,15,0.5870736086175943,0.4708520179372197,0.4838709677419355,0.4772727272727273,0.5880510645346109,0.5956221198156681,True,balanced,entropy,10.0,,0.888383803632871,19,12,1000,-1,73
33,4,2227,1828,557,8,0.5385996409335727,0.4224806201550387,0.5023041474654378,0.4589473684210526,0.5437103501245169,0.540187042558959,True,balanced,entropy,10.0,,0.888383803632871,19,12,1000,-1,73
33,5,2228,1818,556,17,0.5809352517985612,0.4611650485436893,0.4377880184331797,0.4491725768321513,0.5788316387004037,0.5652433968163344,True,balanced,entropy,10.0,,0.888383803632871,19,12,1000,-1,73
34,1,2227,1826,557,24,0.6768402154398564,0.69,0.3165137614678899,0.4339622641509434,0.6408356950226557,0.6824037238505047,True,,entropy,10.0,,0.9114986874296352,19,12,1000,-1,73
34,2,2227,1826,557,3,0.6140035906642729,0.5113636363636364,0.2073732718894009,0.2950819672131147,0.5631495864304047,0.5873339658444022,True,,entropy,10.0,,0.9114986874296352,19,12,1000,-1,73
34,3,2227,1802,557,15,0.6175942549371634,0.5222222222222223,0.216589861751152,0.3061889250814332,0.5685874682064599,0.5926131743019788,True,,entropy,10.0,,0.9114986874296352,19,12,1000,-1,73
34,4,2227,1828,557,8,0.6175942549371634,0.525,0.1935483870967742,0.2828282828282828,0.5614584676924673,0.5397939821089727,True,,entropy,10.0,,0.9114986874296352,19,12,1000,-1,73
34,5,2228,1818,556,17,0.6025179856115108,0.46875,0.1382488479262673,0.2135231316725978,0.5308979944530828,0.5693079401329473,True,,entropy,10.0,,0.9114986874296352,19,12,1000,-1,73
35,1,2227,1826,557,24,0.6624775583482945,0.5700934579439252,0.5596330275229358,0.5648148148148148,0.6619047563334353,0.6855971421612405,True,balanced,entropy,50.0,,0.8827936029055031,15,8,1000,-1,73
35,2,2227,1826,557,3,0.5727109515260324,0.4533333333333333,0.4700460829493088,0.4615384615384615,0.5740344335496939,0.5777310924369747,True,balanced,entropy,50.0,,0.8827936029055031,15,8,1000,-1,73
35,3,2227,1802,557,15,0.5691202872531418,0.4460093896713615,0.4377880184331797,0.4418604651162791,0.5683760777669614,0.5919761452968284,True,balanced,entropy,50.0,,0.8827936029055031,15,8,1000,-1,73
35,4,2227,1828,557,8,0.547576301615799,0.4261603375527426,0.4654377880184331,0.4449339207048458,0.5506866767949187,0.5392111683383031,True,balanced,entropy,50.0,,0.8827936029055031,15,8,1000,-1,73
35,5,2228,1818,556,17,0.5629496402877698,0.4343434343434343,0.3963133640552995,0.4144578313253012,0.5589018004451773,0.5672960591601757,True,balanced,entropy,50.0,,0.8827936029055031,15,8,1000,-1,73
36,1,2227,1826,557,24,0.6588868940754039,0.5642201834862385,0.5642201834862385,0.5642201834862385,0.6588868940754039,0.6839327758382724,True,balanced,gini,15.0,,0.7754313771768327,19,16,800,-1,73
36,2,2227,1826,557,3,0.5870736086175943,0.4700460829493088,0.4700460829493088,0.4700460829493088,0.5870736086175943,0.5919015993494172,True,balanced,gini,15.0,,0.7754313771768327,19,16,800,-1,73
36,3,2227,1802,557,15,0.5601436265709157,0.4385964912280701,0.4608294930875576,0.449438202247191,0.5619638951322922,0.5920303605313093,True,balanced,gini,15.0,,0.7754313771768327,19,16,800,-1,73
36,4,2227,1828,557,8,0.5421903052064632,0.4227642276422764,0.4792626728110599,0.4492440604751619,0.5463307677213751,0.5415153158037409,True,balanced,gini,15.0,,0.7754313771768327,19,16,800,-1,73
36,5,2228,1818,556,17,0.5737410071942446,0.4514563106796116,0.4285714285714285,0.4397163120567376,0.571601280566505,0.5676223101287332,True,balanced,gini,15.0,,0.7754313771768327,19,16,800,-1,73
37,1,2227,1826,557,24,0.6732495511669659,0.6451612903225806,0.3669724770642202,0.4678362573099415,0.6482380879253075,0.68952125788206,True,,log_loss,30.0,,0.8234725980007636,12,13,400,-1,73
37,2,2227,1826,557,3,0.599640933572711,0.4758064516129032,0.271889400921659,0.3460410557184751,0.5691302108813217,0.5779072919490378,True,,log_loss,30.0,,0.8234725980007636,12,13,400,-1,73
37,3,2227,1802,557,15,0.6140035906642729,0.5084745762711864,0.2764976958525346,0.3582089552238806,0.5814956716545182,0.5871780970452697,True,,log_loss,30.0,,0.8234725980007636,12,13,400,-1,73
37,4,2227,1828,557,8,0.6068222621184919,0.4891304347826087,0.2073732718894009,0.2912621359223301,0.5578222425228146,0.5371509894280292,True,,log_loss,30.0,,0.8234725980007636,12,13,400,-1,73
37,5,2228,1818,556,17,0.5899280575539568,0.430379746835443,0.1566820276497695,0.2297297297297297,0.5290121638778007,0.5664940255291383,True,,log_loss,30.0,,0.8234725980007636,12,13,400,-1,73
38,1,2227,1826,557,24,0.6624775583482945,0.5773195876288659,0.5137614678899083,0.5436893203883495,0.6584164220077835,0.6616465048307218,True,balanced_subsample,entropy,5.0,,0.7385939811119597,17,4,700,-1,73
38,2,2227,1826,557,3,0.5601436265709157,0.4391304347826087,0.4654377880184331,0.4519015659955257,0.5622532919194615,0.5877609108159393,True,balanced_subsample,entropy,5.0,,0.7385939811119597,17,4,700,-1,73
38,3,2227,1802,557,15,0.5637342908438061,0.4380952380952381,0.423963133640553,0.4309133489461358,0.5623809479132621,0.5930197885605856,True,balanced_subsample,entropy,5.0,,0.7385939811119597,17,4,700,-1,73
38,4,2227,1828,557,8,0.5116696588868941,0.4007220216606498,0.511520737327189,0.4493927125506073,0.5176964601452444,0.5464624559501219,True,balanced_subsample,entropy,5.0,,0.7385939811119597,17,4,700,-1,73
38,5,2228,1818,556,17,0.5701438848920863,0.4481132075471698,0.4377880184331797,0.4428904428904429,0.569212307717843,0.575003738292348,True,balanced_subsample,entropy,5.0,,0.7385939811119597,17,4,700,-1,73
39,1,2227,1826,557,24,0.6732495511669659,0.5909090909090909,0.536697247706422,0.5625,0.6700762115919812,0.6833373927633893,True,balanced,log_loss,10.0,sqrt,0.8690981848674757,14,8,1000,-1,73
39,2,2227,1826,557,3,0.5888689407540395,0.4716981132075472,0.4608294930875576,0.4662004662004662,0.5879735504288309,0.5897194361615614,True,balanced,log_loss,10.0,sqrt,0.8690981848674757,14,8,1000,-1,73
39,3,2227,1802,557,15,0.5763016157989228,0.4573991031390134,0.4700460829493088,0.4636363636363636,0.5773045705659486,0.5922743290864733,True,balanced,log_loss,10.0,sqrt,0.8690981848674757,14,8,1000,-1,73
39,4,2227,1828,557,8,0.5278276481149012,0.41015625,0.4838709677419355,0.4439746300211416,0.5329294698085933,0.5345622119815668,True,balanced,log_loss,10.0,sqrt,0.8690981848674757,14,8,1000,-1,73
39,5,2228,1818,556,17,0.5629496402877698,0.4356435643564356,0.4055299539170507,0.4200477326968974,0.5598565254048505,0.5687234071476149,True,balanced,log_loss,10.0,sqrt,0.8690981848674757,14,8,1000,-1,73
40,1,2227,1826,557,24,0.6606822262118492,0.6106870229007634,0.3669724770642202,0.4584527220630373,0.6376835767204156,0.7017807366512407,True,,gini,15.0,,0.9679268115821688,6,2,900,-1,73
40,2,2227,1826,557,3,0.585278276481149,0.4453125,0.2626728110599078,0.3304347826086956,0.5557840359679522,0.5604161019246408,True,,gini,15.0,,0.9679268115821688,6,2,900,-1,73
40,3,2227,1802,557,15,0.6175942549371634,0.5158730158730159,0.2995391705069124,0.3790087463556851,0.5894343570371445,0.5861208999728924,True,,gini,15.0,,0.9679268115821688,6,2,900,-1,73
40,4,2227,1828,557,8,0.6014362657091562,0.4782608695652174,0.2534562211981567,0.3313253012048193,0.5662044007738078,0.5352941176470588,True,,gini,15.0,,0.9679268115821688,6,2,900,-1,73
40,5,2228,1818,556,17,0.5971223021582733,0.4615384615384615,0.1935483870967742,0.2727272727272727,0.5462842751578927,0.567037777143401,True,,gini,15.0,,0.9679268115821688,6,2,900,-1,73
