cv_mean_accuracy,cv_std_accuracy,cv_mean_precision,cv_std_precision,cv_mean_recall,cv_std_recall,cv_mean_f1,cv_std_f1,cv_mean_f1_weighted,cv_std_f1_weighted,cv_mean_roc_auc,cv_std_roc_auc
0.6045244953050126,0.006923790969199909,0.42645993435956076,0.0846591592063539,0.08098761256500234,0.050672038167570814,0.13177108951501876,0.07649437438056104,0.5047770344894922,0.02733194238143968,0.5352397160756783,0.016869109274789067
