cv_mean_accuracy,cv_std_accuracy,cv_mean_precision,cv_std_precision,cv_mean_recall,cv_std_recall,cv_mean_f1,cv_std_f1,cv_mean_f1_weighted,cv_std_f1_weighted,cv_mean_roc_auc,cv_std_roc_auc
0.6045244953050126,0.0069237909691999,0.4264599343595607,0.0846591592063539,0.0809876125650023,0.0506720381675708,0.1317710895150187,0.076494374380561,0.5047770344894922,0.0273319423814396,0.5352397160756783,0.016869109274789
