trial_number,fold,train_row_count,filtered_train_row_count,validation_row_count,selected_feature_count,accuracy,precision,recall,f1,f1_weighted,roc_auc,param_class_weight,param_early_stopping,param_l2_regularization,param_learning_rate,param_max_bins,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,param_random_state
26,2,2227,1826,557,3,0.5385996409335727,0.4224806201550387,0.5023041474654378,0.4589473684210526,0.5437103501245169,0.5618528056383845,balanced,False,0.4675363561604091,0.0134530962813993,255,10.0,300,15,15,73
26,3,2227,1802,557,15,0.5655296229802513,0.445414847161572,0.4700460829493088,0.4573991031390134,0.567472087408537,0.5752642992680943,balanced,False,0.4675363561604091,0.0134530962813993,255,10.0,300,15,15,73
26,4,2227,1828,557,8,0.4955116696588869,0.3888888888888889,0.5161290322580645,0.4435643564356435,0.501567924566687,0.5081593927893738,balanced,False,0.4675363561604091,0.0134530962813993,255,10.0,300,15,15,73
26,5,2228,1818,556,17,0.5611510791366906,0.4430379746835443,0.4838709677419355,0.4625550660792951,0.5641479184393471,0.5761592104726561,balanced,False,0.4675363561604091,0.0134530962813993,255,10.0,300,15,15,73
27,1,2227,1826,557,24,0.6265709156193896,0.5213675213675214,0.5596330275229358,0.5398230088495575,0.6286675417648839,0.6641633514654542,balanced,False,0.6240928292868995,0.0369099630818575,255,,200,15,26,73
27,2,2227,1826,557,3,0.5798922800718133,0.4669260700389105,0.5529953917050692,0.5063291139240507,0.5844899779560484,0.5769788560585525,balanced,False,0.6240928292868995,0.0369099630818575,255,,200,15,26,73
27,3,2227,1802,557,15,0.5691202872531418,0.4502164502164502,0.4792626728110599,0.4642857142857143,0.5713240170152198,0.5698969910544862,balanced,False,0.6240928292868995,0.0369099630818575,255,,200,15,26,73
27,4,2227,1828,557,8,0.4919210053859964,0.375,0.456221198156682,0.4116424116424116,0.4978816592658518,0.4877338031986988,balanced,False,0.6240928292868995,0.0369099630818575,255,,200,15,26,73
27,5,2228,1818,556,17,0.5593525179856115,0.4396551724137931,0.4700460829493088,0.4543429844097995,0.5617282992882318,0.5624294822125254,balanced,False,0.6240928292868995,0.0369099630818575,255,,200,15,26,73
28,1,2227,1826,557,24,0.6283662477558348,0.5210727969348659,0.6238532110091743,0.5678496868475992,0.6324642195968649,0.6751102811831886,balanced,False,0.5378585709063879,0.0220448383092588,255,,100,15,34,73
28,2,2227,1826,557,3,0.5798922800718133,0.4618834080717489,0.4746543778801843,0.4681818181818182,0.5808867352221694,0.5790051504472756,balanced,False,0.5378585709063879,0.0220448383092588,255,,100,15,34,73
28,3,2227,1802,557,15,0.5691202872531418,0.4534412955465587,0.5161290322580645,0.4827586206896552,0.5731062103253027,0.5892653835727839,balanced,False,0.5378585709063879,0.0220448383092588,255,,100,15,34,73
28,4,2227,1828,557,8,0.5044883303411131,0.3986254295532646,0.5345622119815668,0.4566929133858268,0.5103247343917586,0.5210626185958254,balanced,False,0.5378585709063879,0.0220448383092588,255,,100,15,34,73
28,5,2228,1818,556,17,0.5575539568345323,0.4393305439330544,0.4838709677419355,0.4605263157894737,0.5608079326012874,0.5642918314913747,balanced,False,0.5378585709063879,0.0220448383092588,255,,100,15,34,73
29,1,2227,1826,557,24,0.6499102333931778,0.5550239234449761,0.5321100917431193,0.5433255269320844,0.6485139271949976,0.6624989851424861,balanced,False,0.3901816081446309,0.0665449324692604,255,,300,63,33,73
29,2,2227,1826,557,3,0.5565529622980251,0.4409448818897638,0.5161290322580645,0.4755838641188959,0.5612121483518785,0.5488750338845215,balanced,False,0.3901816081446309,0.0665449324692604,255,,300,63,33,73
29,3,2227,1802,557,15,0.5529622980251346,0.4207920792079208,0.391705069124424,0.4057279236276849,0.5497845777143984,0.5460829493087558,balanced,False,0.3901816081446309,0.0665449324692604,255,,300,63,33,73
29,4,2227,1828,557,8,0.5044883303411131,0.357487922705314,0.3410138248847926,0.3490566037735849,0.502235696622743,0.4880726484142044,balanced,False,0.3901816081446309,0.0665449324692604,255,,300,63,33,73
29,5,2228,1818,556,17,0.5701438848920863,0.4427083333333333,0.391705069124424,0.4156479217603912,0.5646497183511299,0.5467422481410492,balanced,False,0.3901816081446309,0.0665449324692604,255,,300,63,33,73
30,1,2227,1826,557,24,0.6319569120287253,0.5269709543568465,0.5825688073394495,0.5533769063180828,0.6347162099391754,0.6640550999972936,balanced,False,0.2399795478001293,0.0210400251144895,255,,500,15,41,73
30,2,2227,1826,557,3,0.5529622980251346,0.4389312977099237,0.5299539170506913,0.4801670146137787,0.5581210188968055,0.572743290864733,balanced,False,0.2399795478001293,0.0210400251144895,255,,500,15,41,73
30,3,2227,1802,557,15,0.5547576301615799,0.4345991561181435,0.4746543778801843,0.4537444933920704,0.5578186343061105,0.5553808620222282,balanced,False,0.2399795478001293,0.0210400251144895,255,,500,15,41,73
30,4,2227,1828,557,8,0.5080789946140036,0.3891050583657587,0.4608294930875576,0.4219409282700422,0.5134626237605012,0.5099756031444835,balanced,False,0.2399795478001293,0.0210400251144895,255,,500,15,41,73
30,5,2228,1818,556,17,0.5593525179856115,0.4351851851851852,0.4331797235023041,0.4341801385681293,0.559168169856867,0.5521933580740318,balanced,False,0.2399795478001293,0.0210400251144895,255,,500,15,41,73
31,1,2227,1826,557,24,0.6391382405745063,0.5352697095435685,0.591743119266055,0.5620915032679739,0.6418436985257281,0.6726881545830965,balanced,False,0.5196301546230208,0.0285927644683319,255,10.0,100,15,24,73
31,2,2227,1826,557,3,0.578096947935368,0.461864406779661,0.5023041474654378,0.4812362030905077,0.5808811448371114,0.5777243155326647,balanced,False,0.5196301546230208,0.0285927644683319,255,10.0,100,15,24,73
31,3,2227,1802,557,15,0.547576301615799,0.4261603375527426,0.4654377880184331,0.4449339207048458,0.5506866767949187,0.5753320683111954,balanced,False,0.5196301546230208,0.0285927644683319,255,10.0,100,15,24,73
31,4,2227,1828,557,8,0.4847396768402154,0.3776223776223776,0.4976958525345622,0.4294234592445328,0.490986516470497,0.5048929249119003,balanced,False,0.5196301546230208,0.0285927644683319,255,10.0,100,15,24,73
31,5,2228,1818,556,17,0.5683453237410072,0.4526748971193415,0.5069124423963134,0.4782608695652174,0.571937648600778,0.5783749983007762,balanced,False,0.5196301546230208,0.0285927644683319,255,10.0,100,15,24,73
32,1,2227,1826,557,24,0.6355475763016158,0.5280898876404494,0.6467889908256881,0.5814432989690722,0.6397623769205262,0.6729520175367377,balanced,False,0.4232209406131425,0.0137783545202791,255,,100,15,34,73
32,2,2227,1826,557,3,0.5709156193895871,0.4476190476190476,0.4331797235023041,0.4402810304449648,0.5695845537089287,0.5787408511791813,balanced,False,0.4232209406131425,0.0137783545202791,255,,100,15,34,73
32,3,2227,1802,557,15,0.5529622980251346,0.4393939393939394,0.5345622119815668,0.4823284823284823,0.5582068309441593,0.5825155868799132,balanced,False,0.4232209406131425,0.0137783545202791,255,,100,15,34,73
32,4,2227,1828,557,8,0.5062836624775583,0.4039735099337748,0.5622119815668203,0.4701348747591522,0.5114477750087592,0.5257047980482514,balanced,False,0.4232209406131425,0.0137783545202791,255,,100,15,34,73
32,5,2228,1818,556,17,0.5503597122302158,0.4315352697095436,0.4792626728110599,0.4541484716157205,0.5538903999591881,0.5591601756317713,balanced,False,0.4232209406131425,0.0137783545202791,255,,100,15,34,73
33,1,2227,1826,557,24,0.6193895870736086,0.5112781954887218,0.6238532110091743,0.5619834710743802,0.6237633863878355,0.6701983708154041,balanced,False,0.3719981465115278,0.0137962238771039,255,,100,15,35,73
33,2,2227,1826,557,3,0.5673249551166966,0.4439252336448598,0.4377880184331797,0.4408352668213457,0.5667693635136423,0.5735565193819464,balanced,False,0.3719981465115278,0.0137962238771039,255,,100,15,35,73
33,3,2227,1802,557,15,0.5439856373429084,0.4317343173431734,0.5391705069124424,0.4795081967213114,0.5495475890898193,0.5850908105177555,balanced,False,0.3719981465115278,0.0137962238771039,255,,100,15,35,73
33,4,2227,1828,557,8,0.5062836624775583,0.4064516129032258,0.5806451612903226,0.4781783681214421,0.5107364603908783,0.5278869612361072,balanced,False,0.3719981465115278,0.0137962238771039,255,,100,15,35,73
33,5,2228,1818,556,17,0.5593525179856115,0.4401709401709401,0.4746543778801843,0.4567627494456763,0.5619909840448837,0.5643665973383358,balanced,False,0.3719981465115278,0.0137962238771039,255,,100,15,35,73
34,1,2227,1826,557,24,0.6732495511669659,0.7093023255813954,0.2798165137614679,0.4013157894736842,0.6289344196317646,0.6645489973207761,,False,0.3448585102521579,0.0135242328325436,255,,100,15,40,73
34,2,2227,1826,557,3,0.6337522441651705,0.6,0.1797235023041474,0.2765957446808511,0.5685024990670736,0.5666779615071835,,False,0.3448585102521579,0.0135242328325436,255,,100,15,40,73
34,3,2227,1802,557,15,0.6265709156193896,0.5569620253164557,0.2027649769585253,0.2972972972972973,0.5710210875895012,0.5832203849281649,,False,0.3448585102521579,0.0135242328325436,255,,100,15,40,73
34,4,2227,1828,557,8,0.6157989228007181,0.5333333333333333,0.1105990783410138,0.183206106870229,0.5284679787396335,0.5399566278124153,,False,0.3448585102521579,0.0135242328325436,255,,100,15,40,73
34,5,2228,1818,556,17,0.591726618705036,0.4074074074074074,0.1013824884792626,0.1623616236162361,0.5085084329743886,0.5562918858665361,,False,0.3448585102521579,0.0135242328325436,255,,100,15,40,73
35,1,2227,1826,557,24,0.6086175942549371,0.5,0.5779816513761468,0.5361702127659574,0.6124424560105665,0.6678439013829126,balanced,False,0.4145869856203235,0.0133509249630804,255,,100,31,34,73
35,2,2227,1826,557,3,0.5834829443447038,0.4672489082969432,0.4930875576036866,0.4798206278026906,0.5853451416478537,0.575792897804283,balanced,False,0.4145869856203235,0.0133509249630804,255,,100,31,34,73
35,3,2227,1802,557,15,0.5493716337522442,0.4356060606060606,0.5299539170506913,0.4781704781704782,0.5546582914336707,0.5826104635402548,balanced,False,0.4145869856203235,0.0133509249630804,255,,100,31,34,73
35,4,2227,1828,557,8,0.5439856373429084,0.4274509803921568,0.5023041474654378,0.461864406779661,0.5488463955382408,0.5283071293033342,balanced,False,0.4145869856203235,0.0133509249630804,255,,100,31,34,73
35,5,2228,1818,556,17,0.5503597122302158,0.4291845493562232,0.4608294930875576,0.4444444444444444,0.5529195978564581,0.5484142843549067,balanced,False,0.4145869856203235,0.0133509249630804,255,,100,31,34,73
36,1,2227,1826,557,24,0.6193895870736086,0.5111111111111111,0.6330275229357798,0.5655737704918032,0.6238599104957394,0.6695420962896809,balanced,False,0.2959422409153904,0.0131920208078725,255,,100,15,30,73
36,2,2227,1826,557,3,0.5763016157989228,0.4536585365853658,0.4285714285714285,0.4407582938388625,0.5739511535684015,0.5684602873407428,balanced,False,0.2959422409153904,0.0131920208078725,255,,100,15,30,73
36,3,2227,1802,557,15,0.5493716337522442,0.4351145038167939,0.5253456221198156,0.4759916492693111,0.5545717901329245,0.5810788831661697,balanced,False,0.2959422409153904,0.0131920208078725,255,,100,15,30,73
36,4,2227,1828,557,8,0.5116696588868941,0.4067796610169492,0.5529953917050692,0.46875,0.5172306778124386,0.5236513960422879,balanced,False,0.2959422409153904,0.0131920208078725,255,,100,15,30,73
36,5,2228,1818,556,17,0.5467625899280576,0.4261603375527426,0.4654377880184331,0.4449339207048458,0.5498576862570306,0.5556325870342427,balanced,False,0.2959422409153904,0.0131920208078725,255,,100,15,30,73
37,1,2227,1826,557,24,0.6929982046678635,0.674074074074074,0.4174311926605504,0.5155807365439093,0.6736478106412035,0.6838515872371518,,False,0.3624118538300421,0.0229398981560613,255,,100,31,37,73
37,2,2227,1826,557,3,0.5942549371633752,0.4628099173553719,0.2580645161290322,0.3313609467455621,0.5617319692766355,0.5694903767958797,,False,0.3624118538300421,0.0229398981560613,255,,100,31,37,73
37,3,2227,1802,557,15,0.6032315978456014,0.4836065573770491,0.271889400921659,0.3480825958702065,0.5719552685711982,0.5752914068853348,,False,0.3624118538300421,0.0229398981560613,255,,100,31,37,73
37,4,2227,1828,557,8,0.5888689407540395,0.4433962264150943,0.216589861751152,0.2910216718266253,0.5470724213470318,0.5231227975060992,,False,0.3624118538300421,0.0229398981560613,255,,100,31,37,73
37,5,2228,1818,556,17,0.579136690647482,0.4220183486238532,0.2119815668202765,0.2822085889570552,0.5383374094991791,0.557059935021682,,False,0.3624118538300421,0.0229398981560613,255,,100,31,37,73
38,1,2227,1826,557,24,0.6211849192100538,0.5131086142322098,0.6284403669724771,0.5649484536082474,0.6255658203459656,0.6736827149468215,balanced,False,0.4367980656334225,0.0123930278748552,255,,100,15,35,73
38,2,2227,1826,557,3,0.5673249551166966,0.4433962264150943,0.4331797235023041,0.4382284382284382,0.5663826447744466,0.5685551640010843,balanced,False,0.4367980656334225,0.0123930278748552,255,,100,15,35,73
38,3,2227,1802,557,15,0.547576301615799,0.4334600760456273,0.5253456221198156,0.475,0.5528420900611092,0.5840607210626185,balanced,False,0.4367980656334225,0.0123930278748552,255,,100,15,35,73
38,4,2227,1828,557,8,0.5116696588868941,0.4115755627009646,0.5898617511520737,0.4848484848484848,0.5159720315142157,0.5266264570344267,balanced,False,0.4367980656334225,0.0123930278748552,255,,100,15,35,73
38,5,2228,1818,556,17,0.5503597122302158,0.4309623430962343,0.4746543778801843,0.4517543859649123,0.55366659817204,0.5612060410804344,balanced,False,0.4367980656334225,0.0123930278748552,255,,100,15,35,73
39,1,2227,1826,557,24,0.6642728904847397,0.6867469879518072,0.2614678899082568,0.3787375415282392,0.6168592716543244,0.6620253849692836,,False,0.024876345579639,0.0190919169601678,255,3.0,200,15,39,73
39,2,2227,1826,557,3,0.6373429084380611,0.6666666666666666,0.1382488479262673,0.2290076335877862,0.5549090266607756,0.5888858769314178,,False,0.024876345579639,0.0190919169601678,255,3.0,200,15,39,73
39,3,2227,1802,557,15,0.6050269299820467,0.4810126582278481,0.1751152073732718,0.2567567567567567,0.5462723041812031,0.5794592030360531,,False,0.024876345579639,0.0190919169601678,255,3.0,200,15,39,73
39,4,2227,1828,557,8,0.5978456014362658,0.4385964912280701,0.1152073732718894,0.1824817518248175,0.5187286777007517,0.5363784223366765,,False,0.024876345579639,0.0190919169601678,255,3.0,200,15,39,73
39,5,2228,1818,556,17,0.6025179856115108,0.46,0.1059907834101382,0.1722846441947565,0.5174896210948268,0.5676223101287332,,False,0.024876345579639,0.0190919169601678,255,3.0,200,15,39,73
40,1,2227,1826,557,24,0.6427289048473968,0.5422222222222223,0.5596330275229358,0.5507900677200903,0.643688028334567,0.6722957430110146,balanced,False,0.2743368792252275,0.0854023871950451,255,,100,31,29,73
40,2,2227,1826,557,3,0.5493716337522442,0.4346153846153846,0.5207373271889401,0.4737945492662473,0.5544733835684104,0.5681688804554079,balanced,False,0.2743368792252275,0.0854023871950451,255,,100,31,29,73
40,3,2227,1802,557,15,0.5655296229802513,0.4429223744292237,0.4470046082949309,0.4449541284403669,0.5658853029051477,0.5626999186771482,balanced,False,0.2743368792252275,0.0854023871950451,255,,100,31,29,73
40,4,2227,1828,557,8,0.4919210053859964,0.3658536585365853,0.4147465437788018,0.3887688984881209,0.4965161069221536,0.4981160206017891,balanced,False,0.2743368792252275,0.0854023871950451,255,,100,31,29,73
40,5,2228,1818,556,17,0.5665467625899281,0.4393939393939394,0.4009216589861751,0.4192771084337349,0.5625322383015956,0.5403939480445333,balanced,False,0.2743368792252275,0.0854023871950451,255,,100,31,29,73
41,1,2227,1826,557,24,0.6140035906642729,0.5055762081784386,0.6238532110091743,0.5585215605749486,0.618516483063883,0.6702457308327245,balanced,False,0.4261016841539871,0.0122902727331937,255,,100,15,35,73
41,2,2227,1826,557,3,0.5655296229802513,0.4413145539906103,0.4331797235023041,0.4372093023255814,0.5647792117483528,0.5688397939821089,balanced,False,0.4261016841539871,0.0122902727331937,255,,100,15,35,73
41,3,2227,1802,557,15,0.5439856373429084,0.4322344322344322,0.543778801843318,0.4816326530612245,0.5495814179835724,0.5824478178368122,balanced,False,0.4261016841539871,0.0122902727331937,255,,100,15,35,73
41,4,2227,1828,557,8,0.5062836624775583,0.4058441558441558,0.576036866359447,0.4761904761904761,0.510933034212914,0.5294795337489834,balanced,False,0.4261016841539871,0.0122902727331937,255,,100,15,35,73
41,5,2228,1818,556,17,0.5539568345323741,0.4351464435146444,0.4792626728110599,0.4561403508771929,0.5572372653866637,0.5566181368350936,balanced,False,0.4261016841539871,0.0122902727331937,255,,100,15,35,73
42,1,2227,1826,557,24,0.6175942549371634,0.5092936802973977,0.6284403669724771,0.5626283367556468,0.6220651669423585,0.6644610430028957,balanced,False,0.4418057999568266,0.0149229961256658,255,,100,15,44,73
42,2,2227,1826,557,3,0.5655296229802513,0.4434389140271493,0.4516129032258064,0.4474885844748858,0.5662280906637149,0.5739902412577934,balanced,False,0.4418057999568266,0.0149229961256658,255,,100,15,44,73
42,3,2227,1802,557,15,0.5368043087971275,0.4202334630350194,0.4976958525345622,0.4556962025316455,0.5418735654387201,0.5785917592843589,balanced,False,0.4418057999568266,0.0149229961256658,255,,100,15,44,73
42,4,2227,1828,557,8,0.5314183123877917,0.4225352112676056,0.5529953917050692,0.4790419161676646,0.5371429755961906,0.5453307129303333,balanced,False,0.4418057999568266,0.0149229961256658,255,,100,15,44,73
42,5,2228,1818,556,17,0.5449640287769785,0.425,0.4700460829493088,0.4463894967177242,0.5484254245592118,0.5566181368350938,balanced,False,0.4418057999568266,0.0149229961256658,255,,100,15,44,73
43,1,2227,1826,557,24,0.6175942549371634,0.509090909090909,0.6422018348623854,0.5679513184584178,0.6221508529714443,0.668547535925956,balanced,False,0.3463311039554406,0.010022212427107,255,,100,15,35,73
43,2,2227,1826,557,3,0.5691202872531418,0.4449760765550239,0.4285714285714285,0.4366197183098591,0.5675795829631037,0.5703374898346436,balanced,False,0.3463311039554406,0.010022212427107,255,,100,15,35,73
43,3,2227,1802,557,15,0.547576301615799,0.4354243542435424,0.543778801843318,0.4836065573770491,0.5530944584670648,0.5830306316074816,balanced,False,0.3463311039554406,0.010022212427107,255,,100,15,35,73
43,4,2227,1828,557,8,0.4991023339317774,0.4006410256410256,0.576036866359447,0.4725897920604915,0.5034077894493366,0.5257793439956628,balanced,False,0.3463311039554406,0.010022212427107,255,,100,15,35,73
43,5,2228,1818,556,17,0.5449640287769785,0.4243697478991596,0.4654377880184331,0.4439560439560439,0.5481925945018484,0.5565569647784891,balanced,False,0.3463311039554406,0.010022212427107,255,,100,15,35,73
44,1,2227,1826,557,24,0.6193895870736086,0.512396694214876,0.5688073394495413,0.5391304347826087,0.6223348770659389,0.6640009742632135,balanced,False,0.5221815497583451,0.0254983003793732,255,,400,15,38,73
44,2,2227,1826,557,3,0.5493716337522442,0.4346153846153846,0.5207373271889401,0.4737945492662473,0.5544733835684104,0.5721265925725129,balanced,False,0.5221815497583451,0.0254983003793732,255,,400,15,38,73
44,3,2227,1802,557,15,0.547576301615799,0.4242424242424242,0.4516129032258064,0.4375,0.5498902178659809,0.5566955814583898,balanced,False,0.5221815497583451,0.0254983003793732,255,,400,15,38,73
44,4,2227,1828,557,8,0.5116696588868941,0.3929961089494163,0.4654377880184331,0.4261603375527426,0.5170139914702785,0.5083626999186771,balanced,False,0.5221815497583451,0.0254983003793732,255,,400,15,38,73
44,5,2228,1818,556,17,0.5539568345323741,0.4311111111111111,0.4470046082949309,0.4389140271493212,0.5553304799936641,0.5423786414365916,balanced,False,0.5221815497583451,0.0254983003793732,255,,400,15,38,73
45,1,2227,1826,557,24,0.6499102333931778,0.6575342465753424,0.2201834862385321,0.3298969072164948,0.593528784674321,0.6516806040431924,,False,0.6076692549055935,0.0121328528869657,255,3.0,200,15,33,73
45,2,2227,1826,557,3,0.6355475763016158,0.6590909090909091,0.1336405529953917,0.2222222222222222,0.5517195736571433,0.5805909460558416,,False,0.6076692549055935,0.0121328528869657,255,3.0,200,15,33,73
45,3,2227,1802,557,15,0.6211849192100538,0.5441176470588235,0.1705069124423963,0.2596491228070175,0.5562044202184344,0.581282190295473,,False,0.6076692549055935,0.0121328528869657,255,3.0,200,15,33,73
45,4,2227,1828,557,8,0.6086175942549371,0.4883720930232558,0.0967741935483871,0.1615384615384615,0.5175265297436178,0.5384453781512605,,False,0.6076692549055935,0.0121328528869657,255,3.0,200,15,33,73
45,5,2228,1818,556,17,0.60431654676259,0.4705882352941176,0.1105990783410138,0.1791044776119403,0.5206847890860403,0.5676970759756942,,False,0.6076692549055935,0.0121328528869657,255,3.0,200,15,33,73
46,1,2227,1826,557,24,0.6086175942549371,0.5,0.6009174311926605,0.5458333333333333,0.6129748615744176,0.6731482233227788,balanced,False,0.6793027710295857,0.0149840788187742,255,,100,63,36,73
46,2,2227,1826,557,3,0.5691202872531418,0.4526748971193415,0.5069124423963134,0.4782608695652174,0.5727324353569431,0.5728720520466251,balanced,False,0.6793027710295857,0.0149840788187742,255,,100,63,36,73
46,3,2227,1802,557,15,0.5565529622980251,0.4427480916030534,0.5345622119815668,0.4843423799582463,0.5616702476606867,0.5870832203849281,balanced,False,0.6793027710295857,0.0149840788187742,255,,100,63,36,73
46,4,2227,1828,557,8,0.533213644524237,0.4150197628458498,0.4838709677419355,0.4468085106382978,0.538043745176246,0.5243087557603687,balanced,False,0.6793027710295857,0.0149840788187742,255,,100,63,36,73
46,5,2228,1818,556,17,0.5665467625899281,0.4482758620689655,0.4792626728110599,0.4632516703786191,0.568883755626383,0.5651550371790166,balanced,False,0.6793027710295857,0.0149840788187742,255,,100,63,36,73
47,1,2227,1826,557,24,0.6337522441651705,0.5330188679245284,0.518348623853211,0.5255813953488372,0.6328033770702903,0.6657059348867419,balanced,False,0.673590793646133,0.134920768707388,255,,100,63,43,73
47,2,2227,1826,557,3,0.5350089766606823,0.4198473282442748,0.5069124423963134,0.4592901878914405,0.5403748750774001,0.558355923014367,balanced,False,0.673590793646133,0.134920768707388,255,,100,63,43,73
47,3,2227,1802,557,15,0.5547576301615799,0.4292237442922374,0.4331797235023041,0.4311926605504587,0.5551221285970109,0.5550691244239632,balanced,False,0.673590793646133,0.134920768707388,255,,100,63,43,73
47,4,2227,1828,557,8,0.5350089766606823,0.4027777777777778,0.4009216589861751,0.4018475750577367,0.534813438626023,0.5085795608566007,balanced,False,0.673590793646133,0.134920768707388,255,,100,63,43,73
47,5,2228,1818,556,17,0.5827338129496403,0.4619289340101523,0.4193548387096774,0.4396135265700483,0.5786329451450675,0.5371722197300273,balanced,False,0.673590793646133,0.134920768707388,255,,100,63,43,73
48,1,2227,1826,557,24,0.6409335727109515,0.5375,0.591743119266055,0.5633187772925764,0.6435365079231531,0.6787367053665665,balanced,False,0.7220510604726983,0.0153594765845446,255,,200,63,31,73
48,2,2227,1826,557,3,0.5619389587073609,0.4453441295546558,0.5069124423963134,0.4741379310344827,0.5659913138307244,0.567193006234752,balanced,False,0.7220510604726983,0.0153594765845446,255,,200,63,31,73
48,3,2227,1802,557,15,0.5493716337522442,0.4285714285714285,0.4700460829493088,0.4483516483516483,0.5525907835146304,0.5741664407698563,balanced,False,0.7220510604726983,0.0153594765845446,255,,200,63,31,73
48,4,2227,1828,557,8,0.5278276481149012,0.41015625,0.4838709677419355,0.4439746300211416,0.5329294698085933,0.5136622390891841,balanced,False,0.7220510604726983,0.0153594765845446,255,,200,63,31,73
48,5,2228,1818,556,17,0.5701438848920863,0.445,0.4101382488479262,0.4268585131894484,0.5666390628504392,0.5622119815668203,balanced,False,0.7220510604726983,0.0153594765845446,255,,200,63,31,73
49,1,2227,1826,557,24,0.6427289048473968,0.5426008968609866,0.555045871559633,0.5487528344671202,0.6434270925916782,0.6539674163080837,balanced,False,0.807677618316869,0.0276009962289476,255,3.0,100,63,37,73
49,2,2227,1826,557,3,0.5834829443447038,0.4590163934426229,0.3870967741935484,0.42,0.5756980422330513,0.573238004879371,balanced,False,0.807677618316869,0.0276009962289476,255,3.0,100,63,37,73
49,3,2227,1802,557,15,0.5583482944344704,0.4382978723404255,0.4746543778801843,0.4557522123893805,0.561137916000651,0.5821428571428572,balanced,False,0.807677618316869,0.0276009962289476,255,3.0,100,63,37,73
49,4,2227,1828,557,8,0.5098743267504489,0.400709219858156,0.5207373271889401,0.4529058116232465,0.5158953893248687,0.549457847655191,balanced,False,0.807677618316869,0.0276009962289476,255,3.0,100,63,37,73
49,5,2228,1818,556,17,0.5359712230215827,0.4135021097046413,0.4516129032258064,0.4317180616740088,0.5391400121202932,0.5638024550385383,balanced,False,0.807677618316869,0.0276009962289476,255,3.0,100,63,37,73
