trial_number,objective_value,is_best,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,cv_mean_accuracy,cv_std_accuracy,cv_mean_precision,cv_std_precision,cv_mean_recall,cv_std_recall,cv_mean_f1,cv_std_f1,cv_mean_f1_weighted,cv_std_f1_weighted,cv_mean_roc_auc,cv_std_roc_auc
0,0.1657585095405192,True,False,,gini,15,0.5,,16,14,800,-1,73,0.6185306691809928,0.0221883638425442,0.4388002740577138,0.235962051782395,0.1057751659408954,0.0802675257479805,0.1657585095405192,0.11732438716488,0.5230798725560465,0.0472946060546715,0.5970409351136841,0.0508899711888079
